scene_name,instance_token,sample_token,timestamp,x,y,category
scene-1094,27c29ce8b23147a9b30c905cee92fb0c_seg0,3b594af1b130490989536590345c9dc9,1542800856950302,1498.83,1239.149,human.pedestrian.adult
scene-1094,27c29ce8b23147a9b30c905cee92fb0c_seg0,acf9fcbeb1e346b98640f694f15460e8,1542800857450187,1498.24,1239.395,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,648fe1aeca944fb793b334cb6ee01854,1542800849447179,1508.7,1238.309,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1508.382,1238.702,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1507.963,1238.974,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1507.535,1239.651,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1507.231,1240.2,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1506.957,1240.757,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1506.792,1241.263,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,d1136fce62f14400a069613e274f46f7,1542800852947478,1506.651,1241.775,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,1506.534,1242.293,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,0915646e387b484785ae2b847ffdee2f,1542800853947736,1506.744,1242.834,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,95c0a92d52584756832ec795d346e296,1542800854447717,1506.621,1243.523,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,1506.47,1244.051,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,7d82aa0c679141d1a71733b85fdcd3ed,1542800855448455,1506.449,1244.672,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,07175443e8444b8c8c4802fd004e33c1,1542800855949460,1506.312,1245.187,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,056becbc0d5a46da8d59eebddedb47bb,1542800856450419,1506.471,1245.915,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,3b594af1b130490989536590345c9dc9,1542800856950302,1506.479,1246.464,human.pedestrian.adult
scene-1094,2bfbbe1b78b341b7a1fc0474ef84bafb_seg0,acf9fcbeb1e346b98640f694f15460e8,1542800857450187,1506.487,1247.013,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,e6b0b282aa174a978272dc2d0a89d560,1542800847948119,1517.858,1233.851,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,f77ef1c17cbf432587d705c88ce76b3b,1542800848447981,1518.17,1233.486,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,77fc24547ab34182a945eecb825b6576,1542800848947897,1518.481,1233.121,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,648fe1aeca944fb793b334cb6ee01854,1542800849447179,1519.192,1232.944,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1519.777,1232.588,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1520.308,1232.178,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1520.631,1231.787,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1520.938,1231.382,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1521.225,1230.967,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1521.714,1230.462,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,d1136fce62f14400a069613e274f46f7,1542800852947478,1522.083,1230.035,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,1522.257,1229.762,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,0915646e387b484785ae2b847ffdee2f,1542800853947736,1522.72,1229.332,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,95c0a92d52584756832ec795d346e296,1542800854447717,1523.183,1228.901,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,1523.784,1228.572,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,7d82aa0c679141d1a71733b85fdcd3ed,1542800855448455,1524.175,1228.288,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,07175443e8444b8c8c4802fd004e33c1,1542800855949460,1524.294,1227.969,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,056becbc0d5a46da8d59eebddedb47bb,1542800856450419,1524.951,1227.404,human.pedestrian.adult
scene-1094,2c761ca3c6e745ab8b7553a3f3dc937e_seg0,3b594af1b130490989536590345c9dc9,1542800856950302,1525.351,1226.952,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1506.296,1237.829,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1505.834,1238.315,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1505.472,1238.702,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1505.077,1239.239,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1504.729,1239.799,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1504.553,1240.369,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,d1136fce62f14400a069613e274f46f7,1542800852947478,1504.346,1240.929,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,1503.951,1241.315,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,0915646e387b484785ae2b847ffdee2f,1542800853947736,1503.803,1241.573,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,95c0a92d52584756832ec795d346e296,1542800854447717,1503.64,1241.822,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,1503.463,1242.062,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,7d82aa0c679141d1a71733b85fdcd3ed,1542800855448455,1502.998,1242.445,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,07175443e8444b8c8c4802fd004e33c1,1542800855949460,1502.533,1242.828,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,056becbc0d5a46da8d59eebddedb47bb,1542800856450419,1502.303,1243.329,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,3b594af1b130490989536590345c9dc9,1542800856950302,1502.107,1243.843,human.pedestrian.adult
scene-1094,3288bc56cb484253b0e9d877d7d1f437_seg0,acf9fcbeb1e346b98640f694f15460e8,1542800857450187,1501.946,1244.369,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,e6b0b282aa174a978272dc2d0a89d560,1542800847948119,1521.131,1231.812,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,f77ef1c17cbf432587d705c88ce76b3b,1542800848447981,1521.649,1231.406,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,77fc24547ab34182a945eecb825b6576,1542800848947897,1522.155,1230.986,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,648fe1aeca944fb793b334cb6ee01854,1542800849447179,1522.695,1230.536,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1523.137,1230.116,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1523.568,1229.684,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1524.181,1229.343,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1524.617,1228.873,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1525.041,1228.466,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1525.513,1228.063,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,d1136fce62f14400a069613e274f46f7,1542800852947478,1526.147,1227.607,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,1526.525,1227.241,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,0915646e387b484785ae2b847ffdee2f,1542800853947736,1527.106,1227.042,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,95c0a92d52584756832ec795d346e296,1542800854447717,1527.718,1227.008,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,1528.308,1227.48,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,7d82aa0c679141d1a71733b85fdcd3ed,1542800855448455,1529.122,1227.431,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,07175443e8444b8c8c4802fd004e33c1,1542800855949460,1529.704,1227.721,human.pedestrian.adult
scene-1094,3543efbc49b147c6a7151e945b999fe5_seg0,056becbc0d5a46da8d59eebddedb47bb,1542800856450419,1530.388,1227.889,human.pedestrian.adult
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,e6b0b282aa174a978272dc2d0a89d560,1542800847948119,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,f77ef1c17cbf432587d705c88ce76b3b,1542800848447981,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,77fc24547ab34182a945eecb825b6576,1542800848947897,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,648fe1aeca944fb793b334cb6ee01854,1542800849447179,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1536.335,1225.695,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1536.334,1225.689,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,d1136fce62f14400a069613e274f46f7,1542800852947478,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,0915646e387b484785ae2b847ffdee2f,1542800853947736,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,95c0a92d52584756832ec795d346e296,1542800854447717,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,7d82aa0c679141d1a71733b85fdcd3ed,1542800855448455,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,07175443e8444b8c8c4802fd004e33c1,1542800855949460,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,056becbc0d5a46da8d59eebddedb47bb,1542800856450419,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,3b594af1b130490989536590345c9dc9,1542800856950302,1536.333,1225.684,vehicle.bicycle
scene-1094,3b12bb50abc6479aad7cdca503c4339d_seg0,acf9fcbeb1e346b98640f694f15460e8,1542800857450187,1536.333,1225.684,vehicle.bicycle
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,e6b0b282aa174a978272dc2d0a89d560,1542800847948119,1496.326,1240.229,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,f77ef1c17cbf432587d705c88ce76b3b,1542800848447981,1496.193,1239.711,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,77fc24547ab34182a945eecb825b6576,1542800848947897,1496.061,1239.192,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,648fe1aeca944fb793b334cb6ee01854,1542800849447179,1496.036,1238.978,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1496.012,1238.763,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1495.844,1238.546,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1495.676,1238.329,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1495.507,1238.111,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1495.448,1237.899,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1495.391,1237.252,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,d1136fce62f14400a069613e274f46f7,1542800852947478,1495.334,1236.606,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,1494.969,1235.855,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,0915646e387b484785ae2b847ffdee2f,1542800853947736,1494.798,1235.278,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,95c0a92d52584756832ec795d346e296,1542800854447717,1494.627,1234.703,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,1494.456,1234.127,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,7d82aa0c679141d1a71733b85fdcd3ed,1542800855448455,1494.125,1233.636,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,07175443e8444b8c8c4802fd004e33c1,1542800855949460,1493.822,1233.023,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,056becbc0d5a46da8d59eebddedb47bb,1542800856450419,1493.559,1232.725,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,3b594af1b130490989536590345c9dc9,1542800856950302,1493.247,1232.588,human.pedestrian.adult
scene-1094,3e6b4e722f39423f8b3a7da562449891_seg0,acf9fcbeb1e346b98640f694f15460e8,1542800857450187,1492.899,1232.377,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,e6b0b282aa174a978272dc2d0a89d560,1542800847948119,1500.281,1254.003,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,f77ef1c17cbf432587d705c88ce76b3b,1542800848447981,1500.182,1253.236,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,77fc24547ab34182a945eecb825b6576,1542800848947897,1500.084,1252.469,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,648fe1aeca944fb793b334cb6ee01854,1542800849447179,1499.985,1251.703,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1499.887,1250.935,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1499.606,1250.144,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1499.325,1249.354,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1499.042,1248.56,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1498.763,1247.773,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1498.573,1247.043,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,d1136fce62f14400a069613e274f46f7,1542800852947478,1498.384,1246.314,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,1497.972,1245.475,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,0915646e387b484785ae2b847ffdee2f,1542800853947736,1498.009,1244.813,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,95c0a92d52584756832ec795d346e296,1542800854447717,1497.69,1243.908,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,1497.37,1243.002,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,7d82aa0c679141d1a71733b85fdcd3ed,1542800855448455,1496.972,1242.051,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,07175443e8444b8c8c4802fd004e33c1,1542800855949460,1496.573,1241.098,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,056becbc0d5a46da8d59eebddedb47bb,1542800856450419,1496.363,1240.36,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,3b594af1b130490989536590345c9dc9,1542800856950302,1496.18,1239.708,human.pedestrian.adult
scene-1094,43e0b606c4dc44eabf8c2de8f44411b9_seg0,acf9fcbeb1e346b98640f694f15460e8,1542800857450187,1495.998,1239.056,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,e6b0b282aa174a978272dc2d0a89d560,1542800847948119,1509.564,1236.471,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,f77ef1c17cbf432587d705c88ce76b3b,1542800848447981,1509.03,1236.791,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,77fc24547ab34182a945eecb825b6576,1542800848947897,1508.537,1237.172,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,648fe1aeca944fb793b334cb6ee01854,1542800849447179,1508.094,1237.608,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1507.705,1238.094,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1507.314,1238.652,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1507.03,1239.115,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1506.693,1239.617,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1506.327,1240.186,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1505.96,1240.758,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,d1136fce62f14400a069613e274f46f7,1542800852947478,1505.794,1241.416,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,1505.695,1242.087,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,0915646e387b484785ae2b847ffdee2f,1542800853947736,1505.662,1242.766,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,95c0a92d52584756832ec795d346e296,1542800854447717,1505.591,1243.451,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,1505.588,1244.14,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,7d82aa0c679141d1a71733b85fdcd3ed,1542800855448455,1505.463,1244.795,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,07175443e8444b8c8c4802fd004e33c1,1542800855949460,1505.318,1245.29,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,056becbc0d5a46da8d59eebddedb47bb,1542800856450419,1505.53,1246.049,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,3b594af1b130490989536590345c9dc9,1542800856950302,1505.649,1246.616,human.pedestrian.adult
scene-1094,46a3cc53b10846a3a6a61c51b0f3a7b5_seg0,acf9fcbeb1e346b98640f694f15460e8,1542800857450187,1505.714,1247.049,human.pedestrian.adult
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,e6b0b282aa174a978272dc2d0a89d560,1542800847948119,1515.058,1208.723,human.pedestrian.personal_mobility
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,f77ef1c17cbf432587d705c88ce76b3b,1542800848447981,1515.315,1209.495,human.pedestrian.personal_mobility
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,77fc24547ab34182a945eecb825b6576,1542800848947897,1515.476,1209.984,human.pedestrian.personal_mobility
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,648fe1aeca944fb793b334cb6ee01854,1542800849447179,1515.59,1210.318,human.pedestrian.personal_mobility
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,1e0d1b76ea134c7db0592c4510f5e737,1542800849947059,1515.633,1210.417,human.pedestrian.personal_mobility
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,fb61d590dd1143ccb12ea56fbe9d9d07,1542800850447485,1515.558,1210.269,human.pedestrian.personal_mobility
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,3b594831ff7f4e27a9889c7b7d0d8e92,1542800850947378,1515.526,1210.285,human.pedestrian.personal_mobility
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,8178cfbc864e4cb0b6e35746b32bed9f,1542800851450143,1515.494,1210.302,human.pedestrian.personal_mobility
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,07c29094cb6144aa889c16c52f762d79,1542800851947705,1515.462,1210.318,human.pedestrian.personal_mobility
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,a43568a562a043f38af0ec0b71520af7,1542800852448091,1515.356,1210.349,human.pedestrian.personal_mobility
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,d1136fce62f14400a069613e274f46f7,1542800852947478,1515.269,1210.428,human.pedestrian.personal_mobility
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,f65ffdc408fb4a0c8ef0d1614b47dce8,1542800853447313,1515.277,1210.415,human.pedestrian.personal_mobility
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,0915646e387b484785ae2b847ffdee2f,1542800853947736,1515.286,1210.403,human.pedestrian.personal_mobility
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,95c0a92d52584756832ec795d346e296,1542800854447717,1515.312,1210.405,human.pedestrian.personal_mobility
scene-1094,47304f98d3d3484d8af8d5e4c7428022_seg0,9c7c7d5d109c40fcaecd3c422d37b4f6,1542800854948033,1515.338,1210.406,human.pedestrian.personal_mobility
